Survey,Date,Count,Value,Site,Station,Month,Analyte
WQA,6/21/2024,96,5465.183333,SNC,S21,6,SpC
WQA,6/22/2024,96,5800.376042,SNC,S21,6,SpC
WQA,6/23/2024,96,6079.278125,SNC,S21,6,SpC
WQA,6/24/2024,96,6190.544792,SNC,S21,6,SpC
WQA,6/25/2024,96,6063.210417,SNC,S21,6,SpC
WQA,6/26/2024,96,5895.55,SNC,S21,6,SpC
WQA,6/27/2024,95,5558.462105,SNC,S21,6,SpC
WQA,6/28/2024,96,5329.515625,SNC,S21,6,SpC
WQA,6/29/2024,96,5589.020833,SNC,S21,6,SpC
WQA,6/30/2024,96,5847.4625,SNC,S21,6,SpC
WQA,7/1/2024,96,6043.483646,SNC,S21,7,SpC
WQA,7/2/2024,96,6118.84625,SNC,S21,7,SpC
WQA,7/3/2024,96,6137.952083,SNC,S21,7,SpC
WQA,7/4/2024,96,6451.432292,SNC,S21,7,SpC
WQA,7/5/2024,96,6542.297917,SNC,S21,7,SpC
WQA,7/6/2024,96,6672.689583,SNC,S21,7,SpC
WQA,7/7/2024,96,6890.865625,SNC,S21,7,SpC
WQA,7/8/2024,96,6941.947917,SNC,S21,7,SpC
WQA,7/9/2024,96,6847.353125,SNC,S21,7,SpC
WQA,7/10/2024,96,6703.69375,SNC,S21,7,SpC
WQA,7/11/2024,96,6863.034375,SNC,S21,7,SpC
WQA,7/12/2024,96,6620.654167,SNC,S21,7,SpC
WQA,7/13/2024,96,6699.282292,SNC,S21,7,SpC
WQA,7/14/2024,96,6910.825,SNC,S21,7,SpC
WQA,7/15/2024,96,6756.79375,SNC,S21,7,SpC
WQA,7/16/2024,96,6824.565625,SNC,S21,7,SpC
WQA,7/17/2024,96,7347.340625,SNC,S21,7,SpC
WQA,7/18/2024,96,7590.490625,SNC,S21,7,SpC
WQA,7/19/2024,96,7578.586458,SNC,S21,7,SpC
WQA,7/20/2024,96,7668.196875,SNC,S21,7,SpC
WQA,7/21/2024,96,7971.19375,SNC,S21,7,SpC
WQA,7/22/2024,96,8071.635417,SNC,S21,7,SpC
WQA,7/23/2024,96,7930.970833,SNC,S21,7,SpC
WQA,7/24/2024,96,7682.541667,SNC,S21,7,SpC
WQA,7/25/2024,96,7383.394792,SNC,S21,7,SpC
WQA,7/26/2024,96,7605.455208,SNC,S21,7,SpC
WQA,7/27/2024,96,7874.2625,SNC,S21,7,SpC
WQA,7/28/2024,96,7814.742708,SNC,S21,7,SpC
WQA,7/29/2024,96,7723.551042,SNC,S21,7,SpC
WQA,7/30/2024,96,7396.082292,SNC,S21,7,SpC
WQA,7/31/2024,96,7263.061458,SNC,S21,7,SpC
WQA,8/1/2024,96,7284.99375,SNC,S21,8,SpC
WQA,8/2/2024,96,7069.609375,SNC,S21,8,SpC
WQA,8/3/2024,96,6875.084375,SNC,S21,8,SpC
WQA,8/4/2024,96,7274.688542,SNC,S21,8,SpC
WQA,8/5/2024,96,6868.384375,SNC,S21,8,SpC
WQA,8/6/2024,96,6608.095833,SNC,S21,8,SpC
WQA,8/7/2024,96,6375.726042,SNC,S21,8,SpC
WQA,8/8/2024,96,6371.895833,SNC,S21,8,SpC
WQA,8/9/2024,96,6378.580208,SNC,S21,8,SpC
WQA,8/10/2024,96,6570.234375,SNC,S21,8,SpC
WQA,8/11/2024,96,7080.046875,SNC,S21,8,SpC
WQA,8/12/2024,96,6935.7625,SNC,S21,8,SpC
WQA,8/13/2024,96,6673.75,SNC,S21,8,SpC
WQA,8/14/2024,96,6592.619792,SNC,S21,8,SpC
WQA,8/15/2024,96,6118.975,SNC,S21,8,SpC
WQA,8/16/2024,96,6084.65,SNC,S21,8,SpC
WQA,8/17/2024,96,6449.738542,SNC,S21,8,SpC
WQA,8/18/2024,96,6464.840625,SNC,S21,8,SpC
WQA,8/19/2024,96,6642.795833,SNC,S21,8,SpC
WQA,8/20/2024,96,6256.877083,SNC,S21,8,SpC
WQA,8/21/2024,96,6007.327083,SNC,S21,8,SpC
WQA,8/22/2024,96,5942.314583,SNC,S21,8,SpC
WQA,8/23/2024,96,5919.494792,SNC,S21,8,SpC
WQA,8/24/2024,96,5934.5625,SNC,S21,8,SpC
WQA,8/25/2024,96,6025.486458,SNC,S21,8,SpC
WQA,8/26/2024,96,5809.45,SNC,S21,8,SpC
WQA,8/27/2024,96,5496.314583,SNC,S21,8,SpC
WQA,8/28/2024,96,5494.070833,SNC,S21,8,SpC
WQA,8/29/2024,96,6062.066667,SNC,S21,8,SpC
WQA,8/30/2024,96,6061.610417,SNC,S21,8,SpC
WQA,8/31/2024,96,6056.867708,SNC,S21,8,SpC
WQA,9/1/2024,96,6278.082292,SNC,S21,9,SpC
WQA,9/2/2024,96,6438.527083,SNC,S21,9,SpC
WQA,9/3/2024,96,6472.047917,SNC,S21,9,SpC
WQA,9/4/2024,96,6664.45,SNC,S21,9,SpC
WQA,9/5/2024,96,6782.763542,SNC,S21,9,SpC
WQA,9/6/2024,96,6959.542708,SNC,S21,9,SpC
WQA,9/7/2024,96,7186.726042,SNC,S21,9,SpC
WQA,9/8/2024,96,7137.534375,SNC,S21,9,SpC
WQA,9/9/2024,96,6949.872917,SNC,S21,9,SpC
WQA,9/10/2024,96,6666.351042,SNC,S21,9,SpC
WQA,9/11/2024,96,6384.920833,SNC,S21,9,SpC
WQA,9/12/2024,96,6040.852083,SNC,S21,9,SpC
WQA,9/13/2024,96,5960.698958,SNC,S21,9,SpC
WQA,9/14/2024,96,5892.759375,SNC,S21,9,SpC
WQA,9/15/2024,96,5912.013542,SNC,S21,9,SpC
WQA,9/16/2024,96,6060.628125,SNC,S21,9,SpC
WQA,9/17/2024,96,6076.420833,SNC,S21,9,SpC
WQA,9/18/2024,96,5909.830208,SNC,S21,9,SpC
WQA,9/19/2024,96,5844.452083,SNC,S21,9,SpC
WQA,9/20/2024,96,6011.902083,SNC,S21,9,SpC
WQA,9/21/2024,96,6106.292708,SNC,S21,9,SpC
WQA,9/22/2024,96,5993.957292,SNC,S21,9,SpC
WQA,9/23/2024,96,6466.101042,SNC,S21,9,SpC
WQA,9/24/2024,96,7107.180208,SNC,S21,9,SpC
WQA,9/25/2024,96,7154.941667,SNC,S21,9,SpC
WQA,9/26/2024,96,7061.329167,SNC,S21,9,SpC
WQA,9/27/2024,96,6840.757292,SNC,S21,9,SpC
WQA,9/28/2024,96,6874.144792,SNC,S21,9,SpC
WQA,9/29/2024,96,7071.519792,SNC,S21,9,SpC
WQA,10/1/2023,96,19.173125,SNC,S21,10,WaterTemperature
WQA,10/2/2023,96,19.15822917,SNC,S21,10,WaterTemperature
WQA,10/3/2023,96,19.31520833,SNC,S21,10,WaterTemperature
WQA,10/4/2023,96,19.6509375,SNC,S21,10,WaterTemperature
WQA,10/5/2023,96,20.19927083,SNC,S21,10,WaterTemperature
WQA,10/6/2023,96,20.61875,SNC,S21,10,WaterTemperature
WQA,10/7/2023,96,20.99020833,SNC,S21,10,WaterTemperature
WQA,10/8/2023,96,21.22666667,SNC,S21,10,WaterTemperature
WQA,10/9/2023,96,20.05302083,SNC,S21,10,WaterTemperature
WQA,10/10/2023,96,19.76885417,SNC,S21,10,WaterTemperature
WQA,10/11/2023,96,19.04041667,SNC,S21,10,WaterTemperature
WQA,10/12/2023,95,18.55894737,SNC,S21,10,WaterTemperature
WQA,10/13/2023,96,18.36822917,SNC,S21,10,WaterTemperature
WQA,10/14/2023,96,18.77,SNC,S21,10,WaterTemperature
WQA,10/15/2023,96,19.23885417,SNC,S21,10,WaterTemperature
WQA,10/16/2023,96,19.11552083,SNC,S21,10,WaterTemperature
WQA,10/17/2023,96,19.45479167,SNC,S21,10,WaterTemperature
WQA,10/18/2023,96,19.7134375,SNC,S21,10,WaterTemperature
WQA,10/19/2023,96,19.88010417,SNC,S21,10,WaterTemperature
WQA,10/20/2023,96,19.71927083,SNC,S21,10,WaterTemperature
WQA,10/21/2023,96,19.03510417,SNC,S21,10,WaterTemperature
WQA,10/22/2023,96,18.69395833,SNC,S21,10,WaterTemperature
WQA,10/23/2023,96,18.74625,SNC,S21,10,WaterTemperature
WQA,10/24/2023,96,18.5615625,SNC,S21,10,WaterTemperature
WQA,10/25/2023,96,17.523125,SNC,S21,10,WaterTemperature
WQA,10/26/2023,96,16.39,SNC,S21,10,WaterTemperature
WQA,10/27/2023,96,15.57010417,SNC,S21,10,WaterTemperature
WQA,10/28/2023,96,15.13072917,SNC,S21,10,WaterTemperature
WQA,10/29/2023,96,14.69614583,SNC,S21,10,WaterTemperature
WQA,10/30/2023,96,14.43708333,SNC,S21,10,WaterTemperature
WQA,10/31/2023,96,14.32302083,SNC,S21,10,WaterTemperature
WQA,11/1/2023,96,14.3371875,SNC,S21,11,WaterTemperature
WQA,11/2/2023,96,14.54916667,SNC,S21,11,WaterTemperature
WQA,11/3/2023,96,14.9678125,SNC,S21,11,WaterTemperature
WQA,11/4/2023,96,15.6696875,SNC,S21,11,WaterTemperature
WQA,11/5/2023,96,16.0559375,SNC,S21,11,WaterTemperature
WQA,11/6/2023,96,16.55583333,SNC,S21,11,WaterTemperature
WQA,11/7/2023,96,16.18635417,SNC,S21,11,WaterTemperature
WQA,11/8/2023,96,15.30854167,SNC,S21,11,WaterTemperature
WQA,11/9/2023,96,14.27375,SNC,S21,11,WaterTemperature
WQA,11/10/2023,96,13.81479167,SNC,S21,11,WaterTemperature
WQA,11/11/2023,96,13.84677083,SNC,S21,11,WaterTemperature
WQA,11/12/2023,96,14.00572917,SNC,S21,11,WaterTemperature
WQA,11/13/2023,96,14.3228125,SNC,S21,11,WaterTemperature
WQA,11/14/2023,96,14.52708333,SNC,S21,11,WaterTemperature
WQA,11/15/2023,96,14.4296875,SNC,S21,11,WaterTemperature
WQA,11/16/2023,96,14.5115625,SNC,S21,11,WaterTemperature
WQA,11/17/2023,96,14.5965625,SNC,S21,11,WaterTemperature
WQA,11/18/2023,96,14.86364583,SNC,S21,11,WaterTemperature
WQA,11/19/2023,96,14.34666667,SNC,S21,11,WaterTemperature
WQA,11/20/2023,96,13.5240625,SNC,S21,11,WaterTemperature
WQA,11/21/2023,96,12.9403125,SNC,S21,11,WaterTemperature
WQA,11/22/2023,96,12.52916667,SNC,S21,11,WaterTemperature
WQA,11/23/2023,96,12.67791667,SNC,S21,11,WaterTemperature
WQA,11/24/2023,96,12.24427083,SNC,S21,11,WaterTemperature
WQA,11/25/2023,96,11.60975,SNC,S21,11,WaterTemperature
WQA,11/26/2023,96,11.09130208,SNC,S21,11,WaterTemperature
WQA,11/27/2023,96,10.841875,SNC,S21,11,WaterTemperature
WQA,11/28/2023,96,10.6370625,SNC,S21,11,WaterTemperature
WQA,11/29/2023,96,10.91498958,SNC,S21,11,WaterTemperature
WQA,11/30/2023,96,11.0465,SNC,S21,11,WaterTemperature
WQA,12/1/2023,96,10.92475,SNC,S21,12,WaterTemperature
WQA,12/2/2023,96,11.42302083,SNC,S21,12,WaterTemperature
WQA,12/3/2023,96,11.78333333,SNC,S21,12,WaterTemperature
WQA,12/4/2023,96,12.07114583,SNC,S21,12,WaterTemperature
WQA,12/5/2023,96,12.25885417,SNC,S21,12,WaterTemperature
WQA,12/6/2023,96,11.99645833,SNC,S21,12,WaterTemperature
WQA,12/7/2023,96,11.6090625,SNC,S21,12,WaterTemperature
WQA,12/8/2023,96,10.973875,SNC,S21,12,WaterTemperature
WQA,12/9/2023,96,10.33647917,SNC,S21,12,WaterTemperature
WQA,12/10/2023,96,9.96165625,SNC,S21,12,WaterTemperature
WQA,12/11/2023,96,10.064,SNC,S21,12,WaterTemperature
WQA,12/12/2023,96,10.45944792,SNC,S21,12,WaterTemperature
WQA,12/13/2023,96,10.40314583,SNC,S21,12,WaterTemperature
WQA,12/14/2023,96,10.19203125,SNC,S21,12,WaterTemperature
WQA,12/15/2023,96,9.997104167,SNC,S21,12,WaterTemperature
WQA,12/16/2023,96,9.842479167,SNC,S21,12,WaterTemperature
WQA,12/17/2023,96,9.555270833,SNC,S21,12,WaterTemperature
WQA,12/18/2023,96,9.698145833,SNC,S21,12,WaterTemperature
WQA,12/19/2023,96,10.45005208,SNC,S21,12,WaterTemperature
WQA,12/20/2023,96,10.99114583,SNC,S21,12,WaterTemperature
WQA,12/21/2023,96,11.1853125,SNC,S21,12,WaterTemperature
WQA,12/22/2023,96,11.2809375,SNC,S21,12,WaterTemperature
WQA,12/23/2023,96,11.14885417,SNC,S21,12,WaterTemperature
WQA,12/24/2023,96,10.76707292,SNC,S21,12,WaterTemperature
WQA,12/25/2023,96,10.72198958,SNC,S21,12,WaterTemperature
WQA,12/26/2023,96,10.76189583,SNC,S21,12,WaterTemperature
WQA,12/27/2023,96,10.76533333,SNC,S21,12,WaterTemperature
WQA,12/28/2023,96,11.0753125,SNC,S21,12,WaterTemperature
WQA,12/29/2023,96,11.50854167,SNC,S21,12,WaterTemperature
WQA,12/30/2023,96,12.0659375,SNC,S21,12,WaterTemperature
WQA,12/31/2023,96,12.0446875,SNC,S21,12,WaterTemperature
WQA,1/1/2024,96,11.97322917,SNC,S21,1,WaterTemperature
WQA,1/2/2024,96,11.6003125,SNC,S21,1,WaterTemperature
WQA,1/3/2024,96,11.31177083,SNC,S21,1,WaterTemperature
WQA,1/4/2024,96,10.94197917,SNC,S21,1,WaterTemperature
WQA,1/5/2024,96,11.13166667,SNC,S21,1,WaterTemperature
WQA,1/6/2024,96,10.59735417,SNC,S21,1,WaterTemperature
WQA,1/7/2024,96,9.645833333,SNC,S21,1,WaterTemperature
WQA,1/8/2024,96,9.417979167,SNC,S21,1,WaterTemperature
WQA,1/9/2024,96,9.745135417,SNC,S21,1,WaterTemperature
WQA,1/10/2024,96,9.72975,SNC,S21,1,WaterTemperature
WQA,1/11/2024,96,9.387958333,SNC,S21,1,WaterTemperature
WQA,1/12/2024,96,9.134333333,SNC,S21,1,WaterTemperature
WQA,1/13/2024,96,9.31590625,SNC,S21,1,WaterTemperature
WQA,1/14/2024,96,9.861895833,SNC,S21,1,WaterTemperature
WQA,1/15/2024,96,10.09460417,SNC,S21,1,WaterTemperature
WQA,1/16/2024,96,9.966760417,SNC,S21,1,WaterTemperature
WQA,1/17/2024,96,10.66345833,SNC,S21,1,WaterTemperature
WQA,1/18/2024,96,10.89979167,SNC,S21,1,WaterTemperature
WQA,1/19/2024,96,10.79947917,SNC,S21,1,WaterTemperature
WQA,1/20/2024,96,10.90979167,SNC,S21,1,WaterTemperature
WQA,1/21/2024,96,11.4471875,SNC,S21,1,WaterTemperature
WQA,1/22/2024,96,12.27375,SNC,S21,1,WaterTemperature
WQA,1/23/2024,96,12.33114583,SNC,S21,1,WaterTemperature
WQA,1/24/2024,96,12.31395833,SNC,S21,1,WaterTemperature
WQA,1/25/2024,96,12.30427083,SNC,S21,1,WaterTemperature
WQA,1/26/2024,96,12.43770833,SNC,S21,1,WaterTemperature
WQA,1/27/2024,96,12.46875,SNC,S21,1,WaterTemperature
WQA,1/28/2024,96,12.821875,SNC,S21,1,WaterTemperature
WQA,1/29/2024,96,13.3071875,SNC,S21,1,WaterTemperature
WQA,1/30/2024,96,13.83458333,SNC,S21,1,WaterTemperature
WQA,1/31/2024,96,13.53739583,SNC,S21,1,WaterTemperature
WQA,2/1/2024,96,12.14041667,SNC,S21,2,WaterTemperature
WQA,2/2/2024,96,12.130625,SNC,S21,2,WaterTemperature
WQA,2/3/2024,96,11.23447917,SNC,S21,2,WaterTemperature
WQA,2/4/2024,96,10.6096875,SNC,S21,2,WaterTemperature
WQA,2/5/2024,96,11.34822917,SNC,S21,2,WaterTemperature
WQA,2/6/2024,96,11.59,SNC,S21,2,WaterTemperature
WQA,2/7/2024,96,10.81895833,SNC,S21,2,WaterTemperature
WQA,2/8/2024,96,10.13047917,SNC,S21,2,WaterTemperature
WQA,2/9/2024,96,10.07186458,SNC,S21,2,WaterTemperature
WQA,2/10/2024,96,10.5441875,SNC,S21,2,WaterTemperature
WQA,2/11/2024,96,10.75239583,SNC,S21,2,WaterTemperature
WQA,2/12/2024,96,10.9240625,SNC,S21,2,WaterTemperature
WQA,2/13/2024,95,11.28147368,SNC,S21,2,WaterTemperature
WQA,2/14/2024,96,11.5521875,SNC,S21,2,WaterTemperature
WQA,2/15/2024,96,12.04104167,SNC,S21,2,WaterTemperature
WQA,2/16/2024,96,12.20760417,SNC,S21,2,WaterTemperature
WQA,2/17/2024,96,11.94,SNC,S21,2,WaterTemperature
WQA,2/18/2024,96,11.94333333,SNC,S21,2,WaterTemperature
WQA,2/19/2024,96,12.24875,SNC,S21,2,WaterTemperature
WQA,2/20/2024,96,12.24333333,SNC,S21,2,WaterTemperature
WQA,2/21/2024,96,11.98083333,SNC,S21,2,WaterTemperature
WQA,2/22/2024,96,12.08364583,SNC,S21,2,WaterTemperature
WQA,2/23/2024,96,12.17572917,SNC,S21,2,WaterTemperature
WQA,2/24/2024,96,12.5309375,SNC,S21,2,WaterTemperature
WQA,2/25/2024,96,13.06302083,SNC,S21,2,WaterTemperature
WQA,2/26/2024,96,13.2828125,SNC,S21,2,WaterTemperature
WQA,2/27/2024,96,12.9696875,SNC,S21,2,WaterTemperature
WQA,2/28/2024,96,12.6546875,SNC,S21,2,WaterTemperature
WQA,2/29/2024,96,12.77489583,SNC,S21,2,WaterTemperature
WQA,3/1/2024,96,12.40958333,SNC,S21,3,WaterTemperature
WQA,3/2/2024,96,10.66833333,SNC,S21,3,WaterTemperature
WQA,3/3/2024,96,10.39895833,SNC,S21,3,WaterTemperature
WQA,3/4/2024,96,10.46802083,SNC,S21,3,WaterTemperature
WQA,3/5/2024,96,11.4509375,SNC,S21,3,WaterTemperature
WQA,3/6/2024,96,12.37,SNC,S21,3,WaterTemperature
WQA,3/7/2024,96,12.86885417,SNC,S21,3,WaterTemperature
WQA,3/8/2024,96,12.98322917,SNC,S21,3,WaterTemperature
WQA,3/9/2024,96,12.95791667,SNC,S21,3,WaterTemperature
WQA,3/10/2024,96,12.98572917,SNC,S21,3,WaterTemperature
WQA,3/11/2024,96,13.58229167,SNC,S21,3,WaterTemperature
WQA,3/12/2024,96,13.67552083,SNC,S21,3,WaterTemperature
WQA,3/13/2024,94,13.50734043,SNC,S21,3,WaterTemperature
WQA,3/14/2024,96,13.53947917,SNC,S21,3,WaterTemperature
WQA,3/15/2024,96,13.79520833,SNC,S21,3,WaterTemperature
WQA,3/16/2024,96,14.549375,SNC,S21,3,WaterTemperature
WQA,3/17/2024,96,15.03125,SNC,S21,3,WaterTemperature
WQA,3/18/2024,96,15.45052083,SNC,S21,3,WaterTemperature
WQA,3/19/2024,96,15.61052083,SNC,S21,3,WaterTemperature
WQA,3/20/2024,96,15.03270833,SNC,S21,3,WaterTemperature
WQA,3/21/2024,96,15.16708333,SNC,S21,3,WaterTemperature
WQA,3/22/2024,96,15.0503125,SNC,S21,3,WaterTemperature
WQA,3/23/2024,96,14.57322917,SNC,S21,3,WaterTemperature
WQA,3/24/2024,96,14.48197917,SNC,S21,3,WaterTemperature
WQA,3/25/2024,96,14.52177083,SNC,S21,3,WaterTemperature
WQA,3/26/2024,96,14.77427083,SNC,S21,3,WaterTemperature
WQA,3/27/2024,96,14.14864583,SNC,S21,3,WaterTemperature
WQA,3/28/2024,96,14.31322917,SNC,S21,3,WaterTemperature
WQA,3/29/2024,96,13.53041667,SNC,S21,3,WaterTemperature
WQA,3/30/2024,96,13.57760417,SNC,S21,3,WaterTemperature
WQA,3/31/2024,96,15.05260417,SNC,S21,3,WaterTemperature
WQA,4/1/2024,96,16.14177083,SNC,S21,4,WaterTemperature
WQA,4/2/2024,96,17.00614583,SNC,S21,4,WaterTemperature
WQA,4/3/2024,96,16.2553125,SNC,S21,4,WaterTemperature
WQA,4/4/2024,96,14.35458333,SNC,S21,4,WaterTemperature
WQA,4/5/2024,96,12.90572917,SNC,S21,4,WaterTemperature
WQA,4/6/2024,96,12.85572917,SNC,S21,4,WaterTemperature
WQA,4/7/2024,96,13.85010417,SNC,S21,4,WaterTemperature
WQA,4/8/2024,96,14.62197917,SNC,S21,4,WaterTemperature
WQA,4/9/2024,96,16.2025,SNC,S21,4,WaterTemperature
WQA,4/10/2024,96,17.41479167,SNC,S21,4,WaterTemperature
WQA,4/11/2024,96,18.55447917,SNC,S21,4,WaterTemperature
WQA,4/12/2024,96,18.08895833,SNC,S21,4,WaterTemperature
WQA,4/13/2024,96,16.03947917,SNC,S21,4,WaterTemperature
WQA,4/14/2024,96,14.4571875,SNC,S21,4,WaterTemperature
WQA,4/15/2024,96,15.69447917,SNC,S21,4,WaterTemperature
WQA,4/16/2024,96,17.41416667,SNC,S21,4,WaterTemperature
WQA,4/17/2024,96,18.59697917,SNC,S21,4,WaterTemperature
WQA,4/18/2024,96,19.046875,SNC,S21,4,WaterTemperature
WQA,4/19/2024,96,18.56010417,SNC,S21,4,WaterTemperature
WQA,4/20/2024,96,17.988125,SNC,S21,4,WaterTemperature
WQA,4/21/2024,96,18.53114583,SNC,S21,4,WaterTemperature
WQA,4/22/2024,96,19.7275,SNC,S21,4,WaterTemperature
WQA,4/23/2024,96,18.70604167,SNC,S21,4,WaterTemperature
WQA,4/24/2024,96,18.28208333,SNC,S21,4,WaterTemperature
WQA,4/25/2024,96,18.295,SNC,S21,4,WaterTemperature
WQA,4/26/2024,96,18.07375,SNC,S21,4,WaterTemperature
WQA,4/27/2024,96,18.27364583,SNC,S21,4,WaterTemperature
WQA,4/28/2024,96,18.76229167,SNC,S21,4,WaterTemperature
WQA,4/29/2024,96,18.79229167,SNC,S21,4,WaterTemperature
WQA,4/30/2024,96,19.03125,SNC,S21,4,WaterTemperature
WQA,5/1/2024,96,19.5709375,SNC,S21,5,WaterTemperature
WQA,5/2/2024,95,20.01863158,SNC,S21,5,WaterTemperature
WQA,5/3/2024,96,19.89614583,SNC,S21,5,WaterTemperature
WQA,5/4/2024,96,17.99333333,SNC,S21,5,WaterTemperature
WQA,5/5/2024,96,16.33375,SNC,S21,5,WaterTemperature
WQA,5/6/2024,96,16.73125,SNC,S21,5,WaterTemperature
WQA,5/7/2024,96,17.4746875,SNC,S21,5,WaterTemperature
WQA,5/8/2024,96,18.274375,SNC,S21,5,WaterTemperature
WQA,5/9/2024,96,18.58114583,SNC,S21,5,WaterTemperature
WQA,5/10/2024,96,19.93354167,SNC,S21,5,WaterTemperature
WQA,5/11/2024,96,20.73364583,SNC,S21,5,WaterTemperature
WQA,5/12/2024,96,20.52260417,SNC,S21,5,WaterTemperature
WQA,5/13/2024,96,20.0584375,SNC,S21,5,WaterTemperature
WQA,5/14/2024,96,19.8984375,SNC,S21,5,WaterTemperature
WQA,5/15/2024,96,20.01875,SNC,S21,5,WaterTemperature
WQA,5/16/2024,96,19.88729167,SNC,S21,5,WaterTemperature
WQA,5/17/2024,96,19.87916667,SNC,S21,5,WaterTemperature
WQA,5/18/2024,96,19.49208333,SNC,S21,5,WaterTemperature
WQA,5/19/2024,96,19.10864583,SNC,S21,5,WaterTemperature
WQA,5/20/2024,96,19.464375,SNC,S21,5,WaterTemperature
WQA,5/21/2024,96,20.03020833,SNC,S21,5,WaterTemperature
WQA,5/22/2024,96,20.32583333,SNC,S21,5,WaterTemperature
WQA,5/23/2024,96,20.26260417,SNC,S21,5,WaterTemperature
WQA,5/24/2024,96,20.01635417,SNC,S21,5,WaterTemperature
WQA,5/25/2024,96,19.46333333,SNC,S21,5,WaterTemperature
WQA,5/26/2024,96,19.81947917,SNC,S21,5,WaterTemperature
WQA,5/27/2024,96,20.29458333,SNC,S21,5,WaterTemperature
WQA,5/28/2024,96,20.28458333,SNC,S21,5,WaterTemperature
WQA,5/29/2024,96,20.9375,SNC,S21,5,WaterTemperature
WQA,5/30/2024,96,22.44145833,SNC,S21,5,WaterTemperature
WQA,5/31/2024,96,23.456875,SNC,S21,5,WaterTemperature
WQA,6/1/2024,96,21.99,SNC,S21,6,WaterTemperature
WQA,6/2/2024,96,21.0340625,SNC,S21,6,WaterTemperature
WQA,6/3/2024,96,21.3428125,SNC,S21,6,WaterTemperature
WQA,6/4/2024,96,22.05520833,SNC,S21,6,WaterTemperature
WQA,6/5/2024,96,24.01114583,SNC,S21,6,WaterTemperature
WQA,6/6/2024,96,23.92916667,SNC,S21,6,WaterTemperature
WQA,6/7/2024,96,22.5609375,SNC,S21,6,WaterTemperature
WQA,6/8/2024,68,21.65691176,SNC,S21,6,WaterTemperature
WQA,6/9/2024,96,21.62260417,SNC,S21,6,WaterTemperature
WQA,6/10/2024,96,21.88302083,SNC,S21,6,WaterTemperature
WQA,6/11/2024,96,23.195625,SNC,S21,6,WaterTemperature
WQA,6/12/2024,96,23.621875,SNC,S21,6,WaterTemperature
WQA,6/13/2024,96,21.7115625,SNC,S21,6,WaterTemperature
WQA,6/14/2024,96,20.91,SNC,S21,6,WaterTemperature
WQA,6/15/2024,96,20.66604167,SNC,S21,6,WaterTemperature
WQA,6/16/2024,96,21.04135417,SNC,S21,6,WaterTemperature
WQA,6/17/2024,96,20.69697917,SNC,S21,6,WaterTemperature
WQA,6/18/2024,96,21.6928125,SNC,S21,6,WaterTemperature
WQA,6/19/2024,96,21.145625,SNC,S21,6,WaterTemperature
WQA,6/20/2024,96,20.463125,SNC,S21,6,WaterTemperature
WQA,6/21/2024,96,20.39625,SNC,S21,6,WaterTemperature
WQA,6/22/2024,96,21.7653125,SNC,S21,6,WaterTemperature
WQA,6/23/2024,96,22.57916667,SNC,S21,6,WaterTemperature
WQA,6/24/2024,96,22.9825,SNC,S21,6,WaterTemperature
WQA,6/25/2024,96,22.94854167,SNC,S21,6,WaterTemperature
WQA,6/26/2024,96,22.38791667,SNC,S21,6,WaterTemperature
WQA,6/27/2024,95,22.15652632,SNC,S21,6,WaterTemperature
WQA,6/28/2024,96,22.64541667,SNC,S21,6,WaterTemperature
WQA,6/29/2024,96,23.0828125,SNC,S21,6,WaterTemperature
WQA,6/30/2024,96,23.43083333,SNC,S21,6,WaterTemperature
WQA,7/1/2024,96,23.7365625,SNC,S21,7,WaterTemperature
WQA,7/2/2024,96,24.82885417,SNC,S21,7,WaterTemperature
WQA,7/3/2024,96,26.03697917,SNC,S21,7,WaterTemperature
WQA,7/4/2024,96,25.59864583,SNC,S21,7,WaterTemperature
WQA,7/5/2024,96,25.36322917,SNC,S21,7,WaterTemperature
WQA,7/6/2024,96,25.65302083,SNC,S21,7,WaterTemperature
WQA,7/7/2024,96,25.374375,SNC,S21,7,WaterTemperature
WQA,7/8/2024,96,24.448125,SNC,S21,7,WaterTemperature
WQA,7/9/2024,96,23.96375,SNC,S21,7,WaterTemperature
WQA,7/10/2024,96,24.14041667,SNC,S21,7,WaterTemperature
WQA,7/11/2024,96,25.70708333,SNC,S21,7,WaterTemperature
WQA,7/12/2024,96,26.04,SNC,S21,7,WaterTemperature
WQA,7/13/2024,96,24.28135417,SNC,S21,7,WaterTemperature
WQA,7/14/2024,96,23.03947917,SNC,S21,7,WaterTemperature
WQA,7/15/2024,96,22.05708333,SNC,S21,7,WaterTemperature
WQA,7/16/2024,96,21.43427083,SNC,S21,7,WaterTemperature
WQA,7/17/2024,96,21.344375,SNC,S21,7,WaterTemperature
WQA,7/18/2024,96,22.2121875,SNC,S21,7,WaterTemperature
WQA,7/19/2024,96,23.0971875,SNC,S21,7,WaterTemperature
WQA,7/20/2024,96,23.43822917,SNC,S21,7,WaterTemperature
WQA,7/21/2024,96,23.0584375,SNC,S21,7,WaterTemperature
WQA,7/22/2024,96,23.42479167,SNC,S21,7,WaterTemperature
WQA,7/23/2024,96,24.47145833,SNC,S21,7,WaterTemperature
WQA,7/24/2024,96,24.57739583,SNC,S21,7,WaterTemperature
WQA,7/25/2024,96,24.363125,SNC,S21,7,WaterTemperature
WQA,7/26/2024,96,23.81802083,SNC,S21,7,WaterTemperature
